t_s,umax
207826.952,0.27038512
207841.952,0.2703673314
207856.952,0.2703495459
207871.952,0.2703317636
207886.952,0.2703139844
207901.952,0.2702962083
207916.952,0.2702784354
207931.952,0.2702606656
207946.952,0.270242899
207961.952,0.2702251355
207976.952,0.2702073751
207991.952,0.2701896178
208006.952,0.2701718637
208021.952,0.2701541127
208036.952,0.2701363648
208051.952,0.27011862
208066.952,0.2701008784
208081.952,0.2700831399
208096.952,0.2700654045
208111.952,0.2700476723
208126.952,0.2700299432
208141.952,0.2700122171
208156.952,0.2699944943
208171.952,0.2699767745
208186.952,0.2699590579
208201.952,0.2699413443
208216.952,0.2699236339
208231.952,0.2699059266
208246.952,0.2698882225
208261.952,0.2698705214
208276.952,0.2698528235
208291.952,0.2698351286
208306.952,0.2698174369
208321.952,0.2697997483
208336.952,0.2697820628
208351.952,0.2697643805
208366.952,0.2697467012
208381.952,0.269729025
208396.952,0.269711352
208411.952,0.269693682
208426.952,0.2696760152
208441.952,0.2696583515
208456.952,0.2696406909
208471.952,0.2696230333
208486.952,0.2696053789
208501.952,0.2695877276
208516.952,0.2695700794
208531.952,0.2695524343
208546.952,0.2695347923
208561.952,0.2695171534
208576.952,0.2694995176
208591.952,0.2694818849
208606.952,0.2694642553
208621.952,0.2694466288
208636.952,0.2694290053
208651.952,0.269411385
208666.952,0.2693937678
208681.952,0.2693761537
208696.952,0.2693585426
208711.952,0.2693409347
208726.952,0.2693233298
208741.952,0.2693057281
208756.952,0.2692881294
208771.952,0.2692705338
208786.952,0.2692529413
208801.952,0.2692353519
208816.952,0.2692177656
208831.952,0.2692001823
208846.952,0.2691826022
208861.952,0.2691650251
208876.952,0.2691474511
208891.952,0.2691298802
208906.952,0.2691123124
208921.952,0.2690947477
208936.952,0.269077186
208951.952,0.2690596274
208966.952,0.2690420719
208981.952,0.2690245195
208996.952,0.2690069702
209011.952,0.2689894239
209026.952,0.2689718807
209041.952,0.2689543406
209056.952,0.2689368036
209071.952,0.2689192696
209086.952,0.2689017387
209101.952,0.2688842109
209116.952,0.2688666861
209131.952,0.2688491644
209146.952,0.2688316458
209161.952,0.2688141303
209176.952,0.2687966178
209191.952,0.2687791084
209206.952,0.268761602
209221.952,0.2687440988
209236.952,0.2687265986
209251.952,0.2687091014
209266.952,0.2686916073
209281.952,0.2686741163
209296.952,0.2686566284
209311.952,0.2686391435
209326.952,0.2686216616
209341.952,0.2686041828
209356.952,0.2685867071
209371.952,0.2685692345
209386.952,0.2685517649
209401.952,0.2685342983
209416.952,0.2685168348
209431.952,0.2684993744
209446.952,0.268481917
209461.952,0.2684644627
209476.952,0.2684470114
209491.952,0.2684295632
209506.952,0.268412118
209521.952,0.2683946759
209536.952,0.2683772368
209551.952,0.2683598008
209566.952,0.2683423678
209581.952,0.2683249378
209596.952,0.268307511
209611.952,0.2682900871
209626.952,0.2682726663
209641.952,0.2682552486
209656.952,0.2682378339
209671.952,0.2682204222
209686.952,0.2682030136
209701.952,0.268185608
209716.952,0.2681682055
209731.952,0.268150806
209746.952,0.2681334095
209761.952,0.2681160161
209776.952,0.2680986257
209791.952,0.2680812383
209806.952,0.268063854
209821.952,0.2680464727
209836.952,0.2680290945
209851.952,0.2680117193
209866.952,0.2679943471
209881.952,0.2679769779
209896.952,0.2679596118
209911.952,0.2679422487
209926.952,0.2679248887
209941.952,0.2679075317
209956.952,0.2678901777
209971.952,0.2678728267
209986.952,0.2678554787
210001.952,0.2678381338
210016.952,0.2678207919
210031.952,0.267803453
210046.952,0.2677861172
210061.952,0.2677687844
210076.952,0.2677514546
210091.952,0.2677341278
210106.952,0.267716804
210121.952,0.2676994833
210136.952,0.2676821655
210151.952,0.2676648508
210166.952,0.2676475392
210181.952,0.2676302305
210196.952,0.2676129248
210211.952,0.2675956222
210226.952,0.2675783226
210241.952,0.2675610259
210256.952,0.2675437323
210271.952,0.2675264417
210286.952,0.2675091542
210301.952,0.2674918696
210316.952,0.267474588
210331.952,0.2674573095
210346.952,0.267440034
210361.952,0.2674227614
210376.952,0.2674054919
210391.952,0.2673882254
210406.952,0.2673709619
210421.952,0.2673537014
210436.952,0.2673364438
210451.952,0.2673191893
210466.952,0.2673019378
210481.952,0.2672846893
210496.952,0.2672674438
210511.952,0.2672502013
210526.952,0.2672329618
210541.952,0.2672157253
210556.952,0.2671984918
210571.952,0.2671812613
210586.952,0.2671640338
210601.952,0.2671468093
210616.952,0.2671295878
210631.952,0.2671123692
210646.952,0.2670951537
210661.952,0.2670779412
210676.952,0.2670607316
210691.952,0.2670435251
210706.952,0.2670263215
210721.952,0.2670091209
210736.952,0.2669919233
210751.952,0.2669747287
210766.952,0.2669575371
210781.952,0.2669403485
210796.952,0.2669231628
210811.952,0.2669059802
210826.952,0.2668888005
210841.952,0.2668716238
210856.952,0.2668544501
210871.952,0.2668372794
210886.952,0.2668201116
210901.952,0.2668029469
210916.952,0.2667857851
210931.952,0.2667686263
210946.952,0.2667514704
210961.952,0.2667343176
210976.952,0.2667171677
210991.952,0.2667000208
211006.952,0.2666828769
211021.952,0.2666657359
211036.952,0.266648598
211051.952,0.266631463
211066.952,0.2666143309
211081.952,0.2665972019
211096.952,0.2665800758
211111.952,0.2665629527
211126.952,0.2665458325
211141.952,0.2665287153
211156.952,0.2665116011
211171.952,0.2664944899
211186.952,0.2664773816
211201.952,0.2664602763
211216.952,0.2664431739
211231.952,0.2664260745
211246.952,0.2664089781
211261.952,0.2663918846
211276.952,0.2663747941
211291.952,0.2663577066
211306.952,0.266340622
211321.952,0.2663235404
211336.952,0.2663064618
211351.952,0.2662893861
211366.952,0.2662723133
211381.952,0.2662552435
211396.952,0.2662381767
211411.952,0.2662211128
211426.952,0.2662040519
211441.952,0.2661869939
211456.952,0.2661699389
211471.952,0.2661528868
211486.952,0.2661358377
211501.952,0.2661187916
211516.952,0.2661017484
211531.952,0.2660847081
211546.952,0.2660676708
211561.952,0.2660506364
211576.952,0.266033605
211591.952,0.2660165765
211606.952,0.265999551
211621.952,0.2659825284
211636.952,0.2659655088
211651.952,0.2659484921
211666.952,0.2659314783
211681.952,0.2659144675
211696.952,0.2658974596
211711.952,0.2658804547
211726.952,0.2658634527
211741.952,0.2658464537
211756.952,0.2658294576
211771.952,0.2658124644
211786.952,0.2657954741
211801.952,0.2657784868
211816.952,0.2657615025
211831.952,0.265744521
211846.952,0.2657275425
211861.952,0.265710567
211876.952,0.2656935943
211891.952,0.2656766246
211906.952,0.2656596579
211921.952,0.265642694
211936.952,0.2656257331
211951.952,0.2656087751
211966.952,0.2655918201
211981.952,0.2655748679
211996.952,0.2655579187
212011.952,0.2655409725
212026.952,0.2655240291
212041.952,0.2655070887
212056.952,0.2654901512
212071.952,0.2654732166
212086.952,0.2654562849
212101.952,0.2654393562
212116.952,0.2654224304
212131.952,0.2654055075
212146.952,0.2653885875
212161.952,0.2653716704
212176.952,0.2653547563
212191.952,0.2653378451
212206.952,0.2653209367
212221.952,0.2653040313
212236.952,0.2652871289
212251.952,0.2652702293
212266.952,0.2652533326
212281.952,0.2652364389
212296.952,0.2652195481
212311.952,0.2652026602
212326.952,0.2651857751
212341.952,0.2651688931
212356.952,0.2651520139
212371.952,0.2651351376
212386.952,0.2651182642
212401.952,0.2651013937
212416.952,0.2650845262
212431.952,0.2650676615
212446.952,0.2650507998
212461.952,0.2650339409
212476.952,0.265017085
212491.952,0.2650002319
212506.952,0.2649833818
212521.952,0.2649665346
212536.952,0.2649496902
212551.952,0.2649328488
212566.952,0.2649160102
212581.952,0.2648991746
212596.952,0.2648823419
212611.952,0.264865512
212626.952,0.2648486851
212641.952,0.264831861
212656.952,0.2648150398
212671.952,0.2647982216
212686.952,0.2647814062
212701.952,0.2647645937
212716.952,0.2647477841
212731.952,0.2647309774
212746.952,0.2647141736
212761.952,0.2646973727
212776.952,0.2646805746
212791.952,0.2646637795
212806.952,0.2646469872
212821.952,0.2646301979
212836.952,0.2646134114
212851.952,0.2645966278
212866.952,0.2645798471
212881.952,0.2645630692
212896.952,0.2645462943
212911.952,0.2645295222
212926.952,0.264512753
212941.952,0.2644959867
212956.952,0.2644792233
212971.952,0.2644624628
212986.952,0.2644457051
213001.952,0.2644289503
213016.952,0.2644121984
213031.952,0.2643954493
213046.952,0.2643787032
213061.952,0.2643619599
213076.952,0.2643452195
213091.952,0.264328482
213106.952,0.2643117473
213121.952,0.2642950155
213136.952,0.2642782866
213151.952,0.2642615605
213166.952,0.2642448373
213181.952,0.264228117
213196.952,0.2642113996
213211.952,0.264194685
213226.952,0.2641779733
213241.952,0.2641612645
213256.952,0.2641445585
213271.952,0.2641278554
213286.952,0.2641111551
213301.952,0.2640944578
213316.952,0.2640777632
213331.952,0.2640610716
213346.952,0.2640443828
213361.952,0.2640276969
213376.952,0.2640110138
213391.952,0.2639943336
213406.952,0.2639776562
213421.952,0.2639609817
213436.952,0.2639443101
213451.952,0.2639276413
213466.952,0.2639109754
213481.952,0.2638943123
213496.952,0.2638776521
213511.952,0.2638609947
213526.952,0.2638443402
213541.952,0.2638276885
213556.952,0.2638110397
213571.952,0.2637943938
213586.952,0.2637777507
213601.952,0.2637611104
213616.952,0.263744473
213631.952,0.2637278384
213646.952,0.2637112067
213661.952,0.2636945779
213676.952,0.2636779518
213691.952,0.2636613287
213706.952,0.2636447083
213721.952,0.2636280909
213736.952,0.2636114762
213751.952,0.2635948644
213766.952,0.2635782554
213781.952,0.2635616493
213796.952,0.263545046
213811.952,0.2635284456
213826.952,0.263511848
213841.952,0.2634952532
213856.952,0.2634786613
213871.952,0.2634620722
213886.952,0.263445486
213901.952,0.2634289026
213916.952,0.263412322
213931.952,0.2633957442
213946.952,0.2633791693
213961.952,0.2633625972
213976.952,0.263346028
213991.952,0.2633294616
214006.952,0.263312898
214021.952,0.2632963372
214036.952,0.2632797793
214051.952,0.2632632242
214066.952,0.2632466719
214081.952,0.2632301225
214096.952,0.2632135759
214111.952,0.2631970321
214126.952,0.2631804911
214141.952,0.2631639529
214156.952,0.2631474176
214171.952,0.2631308851
214186.952,0.2631143554
214201.952,0.2630978286
214216.952,0.2630813046
214231.952,0.2630647833
214246.952,0.2630482649
214261.952,0.2630317494
214276.952,0.2630152366
214291.952,0.2629987267
214306.952,0.2629822195
214321.952,0.2629657152
214336.952,0.2629492137
214351.952,0.262932715
214366.952,0.2629162192
214381.952,0.2628997261
214396.952,0.2628832359
214411.952,0.2628667485
214426.952,0.2628502638
214441.952,0.262833782
214456.952,0.262817303
214471.952,0.2628008268
214486.952,0.2627843535
214501.952,0.2627678829
214516.952,0.2627514151
214531.952,0.2627349502
214546.952,0.262718488
214561.952,0.2627020286
214576.952,0.2626855721
214591.952,0.2626691183
214606.952,0.2626526674
214621.952,0.2626362193
214636.952,0.2626197739
214651.952,0.2626033314
214666.952,0.2625868916
214681.952,0.2625704547
214696.952,0.2625540206
214711.952,0.2625375892
214726.952,0.2625211607
214741.952,0.2625047349
214756.952,0.262488312
214771.952,0.2624718918
214786.952,0.2624554745
214801.952,0.2624390599
214816.952,0.2624226481
214831.952,0.2624062391
214846.952,0.2623898329
214861.952,0.2623734295
214876.952,0.2623570289
214891.952,0.2623406311
214906.952,0.262324236
214921.952,0.2623078438
214936.952,0.2622914543
214951.952,0.2622750677
214966.952,0.2622586838
214981.952,0.2622423027
214996.952,0.2622259244
215011.952,0.2622095488
215026.952,0.2621931761
215041.952,0.2621768061
215056.952,0.2621604389
215071.952,0.2621440745
215086.952,0.2621277129
215101.952,0.2621113541
215116.952,0.262094998
215131.952,0.2620786447
215146.952,0.2620622942
215161.952,0.2620459465
215176.952,0.2620296015
215191.952,0.2620132593
215206.952,0.2619969199
215221.952,0.2619805833
215236.952,0.2619642494
215251.952,0.2619479184
215266.952,0.2619315901
215281.952,0.2619152645
215296.952,0.2618989417
215311.952,0.2618826218
215326.952,0.2618663045
215341.952,0.2618499901
215356.952,0.2618336784
215371.952,0.2618173695
215386.952,0.2618010633
215401.952,0.2617847599
215416.952,0.2617684593
215431.952,0.2617521614
215446.952,0.2617358663
215461.952,0.261719574
215476.952,0.2617032844
215491.952,0.2616869976
215506.952,0.2616707136
215521.952,0.2616544323
215536.952,0.2616381538
215551.952,0.261621878
215566.952,0.261605605
215581.952,0.2615893348
215596.952,0.2615730673
215611.952,0.2615568025
215626.952,0.2615405406
215641.952,0.2615242813
215656.952,0.2615080249
215671.952,0.2614917712
215686.952,0.2614755202
215701.952,0.261459272
215716.952,0.2614430265
215731.952,0.2614267838
215746.952,0.2614105439
215761.952,0.2613943067
215776.952,0.2613780722
215791.952,0.2613618405
215806.952,0.2613456116
215821.952,0.2613293853
215836.952,0.2613131619
215851.952,0.2612969412
215866.952,0.2612807232
215881.952,0.261264508
215896.952,0.2612482955
215911.952,0.2612320857
215926.952,0.2612158787
215941.952,0.2611996745
215956.952,0.261183473
215971.952,0.2611672742
215986.952,0.2611510782
216001.952,0.2611348849
216016.952,0.2611186943
216031.952,0.2611025065
216046.952,0.2610863214
216061.952,0.2610701391
216076.952,0.2610539594
216091.952,0.2610377826
216106.952,0.2610216084
216121.952,0.261005437
216136.952,0.2609892683
216151.952,0.2609731024
216166.952,0.2609569392
216181.952,0.2609407787
216196.952,0.260924621
216211.952,0.2609084659
216226.952,0.2608923137
216241.952,0.2608761641
216256.952,0.2608600173
216271.952,0.2608438732
216286.952,0.2608277318
216301.952,0.2608115931
216316.952,0.2607954572
216331.952,0.260779324
216346.952,0.2607631935
216361.952,0.2607470658
216376.952,0.2607309407
216391.952,0.2607148184
216406.952,0.2606986988
216421.952,0.2606825819
216436.952,0.2606664678
216451.952,0.2606503564
216466.952,0.2606342476
216481.952,0.2606181417
216496.952,0.2606020384
216511.952,0.2605859378
216526.952,0.26056984
216541.952,0.2605537448
216556.952,0.2605376524
216571.952,0.2605215627
216586.952,0.2605054757
216601.952,0.2604893914
216616.952,0.2604733099
216631.952,0.260457231
216646.952,0.2604411549
216661.952,0.2604250814
216676.952,0.2604090107
216691.952,0.2603929427
216706.952,0.2603768774
216721.952,0.2603608148
216736.952,0.2603447549
216751.952,0.2603286977
216766.952,0.2603126432
216781.952,0.2602965914
216796.952,0.2602805424
216811.952,0.260264496
216826.952,0.2602484523
216841.952,0.2602324113
216856.952,0.2602163731
216871.952,0.2602003375
216886.952,0.2601843046
216901.952,0.2601682745
216916.952,0.260152247
216931.952,0.2601362222
216946.952,0.2601202002
216961.952,0.2601041808
216976.952,0.2600881641
216991.952,0.2600721501
217006.952,0.2600561388
217021.952,0.2600401302
217036.952,0.2600241243
217051.952,0.2600081211
217066.952,0.2599921206
217081.952,0.2599761228
217096.952,0.2599601276
217111.952,0.2599441352
217126.952,0.2599281454
217141.952,0.2599121583
217156.952,0.259896174
217171.952,0.2598801923
217186.952,0.2598642133
217201.952,0.2598482369
217216.952,0.2598322633
217231.952,0.2598162923
217246.952,0.2598003241
217261.952,0.2597843585
217276.952,0.2597683956
217291.952,0.2597524354
217306.952,0.2597364778
217321.952,0.259720523
217336.952,0.2597045708
217351.952,0.2596886213
217366.952,0.2596726745
217381.952,0.2596567303
217396.952,0.2596407889
217411.952,0.2596248501
217426.952,0.259608914
217441.952,0.2595929805
217456.952,0.2595770498
217471.952,0.2595611217
217486.952,0.2595451963
217501.952,0.2595292735
217516.952,0.2595133535
217531.952,0.2594974361
217546.952,0.2594815214
217561.952,0.2594656093
217576.952,0.2594496999
217591.952,0.2594337932
217606.952,0.2594178892
217621.952,0.2594019878
217636.952,0.2593860891
217651.952,0.259370193
217666.952,0.2593542997
217681.952,0.2593384089
217696.952,0.2593225209
217711.952,0.2593066355
217726.952,0.2592907528
217741.952,0.2592748727
217756.952,0.2592589953
217771.952,0.2592431206
217786.952,0.2592272485
217801.952,0.2592113791
217816.952,0.2591955123
217831.952,0.2591796483
217846.952,0.2591637868
217861.952,0.259147928
217876.952,0.2591320719
217891.952,0.2591162184
217906.952,0.2591003676
217921.952,0.2590845195
217936.952,0.259068674
217951.952,0.2590528311
217966.952,0.2590369909
217981.952,0.2590211534
217996.952,0.2590053185
218011.952,0.2589894862
218026.952,0.2589736566
218041.952,0.2589578297
218056.952,0.2589420054
218071.952,0.2589261838
218086.952,0.2589103648
218101.952,0.2588945484
218116.952,0.2588787347
218131.952,0.2588629236
218146.952,0.2588471152
218161.952,0.2588313095
218176.952,0.2588155063
218191.952,0.2587997058
218206.952,0.258783908
218221.952,0.2587681128
218236.952,0.2587523203
218251.952,0.2587365303
218266.952,0.2587207431
218281.952,0.2587049584
218296.952,0.2586891764
218311.952,0.2586733971
218326.952,0.2586576203
218341.952,0.2586418463
218356.952,0.2586260748
218371.952,0.258610306
218386.952,0.2585945398
218401.952,0.2585787763
218416.952,0.2585630154
218431.952,0.2585472571
218446.952,0.2585315014
218461.952,0.2585157484
218476.952,0.258499998
218491.952,0.2584842503
218506.952,0.2584685052
218521.952,0.2584527627
218536.952,0.2584370228
218551.952,0.2584212856
218566.952,0.258405551
218581.952,0.258389819
218596.952,0.2583740896
218611.952,0.2583583629
218626.952,0.2583426388
218641.952,0.2583269173
218656.952,0.2583111984
218671.952,0.2582954822
218686.952,0.2582797686
218701.952,0.2582640576
218716.952,0.2582483492
218731.952,0.2582326435
218746.952,0.2582169403
218761.952,0.2582012398
218776.952,0.2581855419
218791.952,0.2581698467
218806.952,0.258154154
218821.952,0.258138464
218836.952,0.2581227765
218851.952,0.2581070917
218866.952,0.2580914095
218881.952,0.2580757299
218896.952,0.258060053
218911.952,0.2580443786
218926.952,0.2580287069
218941.952,0.2580130377
218956.952,0.2579973712
218971.952,0.2579817073
218986.952,0.257966046
219001.952,0.2579503873
219016.952,0.2579347312
219031.952,0.2579190777
219046.952,0.2579034268
219061.952,0.2578877786
219076.952,0.2578721329
219091.952,0.2578564899
219106.952,0.2578408494
219121.952,0.2578252116
219136.952,0.2578095763
219151.952,0.2577939437
219166.952,0.2577783136
219181.952,0.2577626862
219196.952,0.2577470613
219211.952,0.2577314391
219226.952,0.2577158195
219241.952,0.2577002024
219256.952,0.257684588
219271.952,0.2576689761
219286.952,0.2576533669
219301.952,0.2576377602
219316.952,0.2576221562
219331.952,0.2576065547
219346.952,0.2575909559
219361.952,0.2575753596
219376.952,0.2575597659
219391.952,0.2575441748
219406.952,0.2575285863
219421.952,0.2575130004
219436.952,0.2574974171
219451.952,0.2574818364
219466.952,0.2574662582
219481.952,0.2574506827
219496.952,0.2574351097
219511.952,0.2574195394
219526.952,0.2574039716
219541.952,0.2573884064
219556.952,0.2573728438
219571.952,0.2573572837
219586.952,0.2573417263
219601.952,0.2573261714
219616.952,0.2573106192
219631.952,0.2572950695
219646.952,0.2572795224
219661.952,0.2572639778
219676.952,0.2572484359
219691.952,0.2572328965
219706.952,0.2572173597
219721.952,0.2572018255
219736.952,0.2571862939
219751.952,0.2571707648
219766.952,0.2571552383
219781.952,0.2571397144
219796.952,0.2571241931
219811.952,0.2571086744
219826.952,0.2570931582
219841.952,0.2570776446
219856.952,0.2570621335
219871.952,0.2570466251
219886.952,0.2570311192
219901.952,0.2570156159
219916.952,0.2570001151
219931.952,0.256984617
219946.952,0.2569691214
219961.952,0.2569536283
219976.952,0.2569381378
219991.952,0.2569226499
220006.952,0.2569071646
220021.952,0.2568916818
220036.952,0.2568762016
220051.952,0.256860724
220066.952,0.2568452489
220081.952,0.2568297764
220096.952,0.2568143065
220111.952,0.2567988391
220126.952,0.2567833743
220141.952,0.256767912
220156.952,0.2567524523
220171.952,0.2567369952
220186.952,0.2567215406
220201.952,0.2567060886
220216.952,0.2566906391
220231.952,0.2566751922
220246.952,0.2566597479
220261.952,0.2566443061
220276.952,0.2566288668
220291.952,0.2566134302
220306.952,0.256597996
220321.952,0.2565825645
220336.952,0.2565671355
220351.952,0.256551709
220366.952,0.2565362851
220381.952,0.2565208637
220396.952,0.2565054449
220411.952,0.2564900286
220426.952,0.2564746149
220441.952,0.2564592038
220456.952,0.2564437952
220471.952,0.2564283891
220486.952,0.2564129856
220501.952,0.2563975846
220516.952,0.2563821862
220531.952,0.2563667903
220546.952,0.256351397
220561.952,0.2563360062
220576.952,0.2563206179
220591.952,0.2563052322
220606.952,0.2562898491
220621.952,0.2562744684
220636.952,0.2562590904
220651.952,0.2562437148
220666.952,0.2562283418
220681.952,0.2562129714
220696.952,0.2561976035
220711.952,0.2561822381
220726.952,0.2561668752
220741.952,0.2561515149
220756.952,0.2561361571
220771.952,0.2561208019
220786.952,0.2561054492
220801.952,0.256090099
220816.952,0.2560747514
220831.952,0.2560594063
220846.952,0.2560440637
220861.952,0.2560287237
220876.952,0.2560133862
220891.952,0.2559980512
220906.952,0.2559827188
220921.952,0.2559673889
220936.952,0.2559520615
220951.952,0.2559367366
220966.952,0.2559214143
220981.952,0.2559060945
220996.952,0.2558907772
221011.952,0.2558754625
221026.952,0.2558601503
221041.952,0.2558448406
221056.952,0.2558295334
221071.952,0.2558142287
221086.952,0.2557989266
221101.952,0.255783627
221116.952,0.2557683299
221131.952,0.2557530353
221146.952,0.2557377433
221161.952,0.2557224538
221176.952,0.2557071668
221191.952,0.2556918823
221206.952,0.2556766003
221221.952,0.2556613209
221236.952,0.2556460439
221251.952,0.2556307695
221266.952,0.2556154976
221281.952,0.2556002282
221296.952,0.2555849614
221311.952,0.255569697
221326.952,0.2555544352
221341.952,0.2555391758
221356.952,0.255523919
221371.952,0.2555086647
221386.952,0.2554934129
221401.952,0.2554781636
221416.952,0.2554629168
221431.952,0.2554476726
221446.952,0.2554324308
221461.952,0.2554171916
221476.952,0.2554019548
221491.952,0.2553867206
221506.952,0.2553714888
221521.952,0.2553562596
221536.952,0.2553410329
221551.952,0.2553258087
221566.952,0.255310587
221581.952,0.2552953677
221596.952,0.255280151
221611.952,0.2552649368
221626.952,0.2552497251
221641.952,0.2552345159
221656.952,0.2552193092
221671.952,0.255204105
221686.952,0.2551889033
221701.952,0.2551737041
221716.952,0.2551585074
221731.952,0.2551433132
221746.952,0.2551281214
221761.952,0.2551129322
221776.952,0.2550977455
221791.952,0.2550825612
221806.952,0.2550673795
221821.952,0.2550522003
221836.952,0.2550370235
221851.952,0.2550218493
221866.952,0.2550066775
221881.952,0.2549915082
221896.952,0.2549763414
221911.952,0.2549611771
221926.952,0.2549460153
221941.952,0.254930856
221956.952,0.2549156992
221971.952,0.2549005448
221986.952,0.254885393
222001.952,0.2548702436
222016.952,0.2548550967
222031.952,0.2548399523
222046.952,0.2548248104
222061.952,0.254809671
222076.952,0.254794534
222091.952,0.2547793995
222106.952,0.2547642676
222121.952,0.2547491381
222136.952,0.254734011
222151.952,0.2547188865
222166.952,0.2547037644
222181.952,0.2546886449
222196.952,0.2546735278
222211.952,0.2546584131
222226.952,0.254643301
222241.952,0.2546281913
222256.952,0.2546130841
222271.952,0.2545979794
222286.952,0.2545828772
222301.952,0.2545677774
222316.952,0.2545526801
222331.952,0.2545375853
222346.952,0.2545224929
222361.952,0.254507403
222376.952,0.2544923156
222391.952,0.2544772307
222406.952,0.2544621482
222421.952,0.2544470682
222436.952,0.2544319907
222451.952,0.2544169157
222466.952,0.2544018431
222481.952,0.2543867729
222496.952,0.2543717053
222511.952,0.2543566401
222526.952,0.2543415774
222541.952,0.2543265171
222556.952,0.2543114593
222571.952,0.254296404
222586.952,0.2542813511
222601.952,0.2542663007
222616.952,0.2542512528
222631.952,0.2542362073
222646.952,0.2542211643
222661.952,0.2542061237
222676.952,0.2541910856
222691.952,0.25417605
222706.952,0.2541610168
222721.952,0.2541459861
222736.952,0.2541309578
222751.952,0.254115932
222766.952,0.2541009086
222781.952,0.2540858877
222796.952,0.2540708693
222811.952,0.2540558533
222826.952,0.2540408398
222841.952,0.2540258287
222856.952,0.2540108201
222871.952,0.2539958139
222886.952,0.2539808102
222901.952,0.2539658089
222916.952,0.2539508101
222931.952,0.2539358137
222946.952,0.2539208198
222961.952,0.2539058283
222976.952,0.2538908393
222991.952,0.2538758527
223006.952,0.2538608686
223021.952,0.2538458869
223036.952,0.2538309076
223051.952,0.2538159308
223066.952,0.2538009565
223081.952,0.2537859846
223096.952,0.2537710151
223111.952,0.2537560481
223126.952,0.2537410835
223141.952,0.2537261214
223156.952,0.2537111617
223171.952,0.2536962044
223186.952,0.2536812496
223201.952,0.2536662972
223216.952,0.2536513473
223231.952,0.2536363998
223246.952,0.2536214547
223261.952,0.2536065121
223276.952,0.2535915719
223291.952,0.2535766342
223306.952,0.2535616988
223321.952,0.253546766
223336.952,0.2535318355
223351.952,0.2535169075
223366.952,0.2535019819
223381.952,0.2534870588
223396.952,0.2534721381
223411.952,0.2534572198
223426.952,0.2534423039
223441.952,0.2534273905
223456.952,0.2534124795
223471.952,0.2533975709
223486.952,0.2533826648
223501.952,0.2533677611
223516.952,0.2533528598
223531.952,0.2533379609
223546.952,0.2533230645
223561.952,0.2533081705
223576.952,0.2532932789
223591.952,0.2532783898
223606.952,0.253263503
223621.952,0.2532486187
223636.952,0.2532337368
223651.952,0.2532188574
223666.952,0.2532039803
223681.952,0.2531891057
223696.952,0.2531742335
223711.952,0.2531593637
223726.952,0.2531444963
223741.952,0.2531296314
223756.952,0.2531147689
223771.952,0.2530999088
223786.952,0.2530850511
223801.952,0.2530701958
223816.952,0.2530553429
223831.952,0.2530404925
223846.952,0.2530256445
223861.952,0.2530107988
223876.952,0.2529959556
223891.952,0.2529811148
223906.952,0.2529662765
223921.952,0.2529514405
223936.952,0.2529366069
223951.952,0.2529217758
223966.952,0.2529069471
223981.952,0.2528921207
223996.952,0.2528772968
224011.952,0.2528624753
224026.952,0.2528476562
224041.952,0.2528328395
224056.952,0.2528180252
224071.952,0.2528032133
224086.952,0.2527884039
224101.952,0.2527735968
224116.952,0.2527587921
224131.952,0.2527439899
224146.952,0.25272919
224161.952,0.2527143926
224176.952,0.2526995975
224191.952,0.2526848048
224206.952,0.2526700146
224221.952,0.2526552267
224236.952,0.2526404413
224251.952,0.2526256582
224266.952,0.2526108776
224281.952,0.2525960993
224296.952,0.2525813235
224311.952,0.25256655
224326.952,0.2525517789
224341.952,0.2525370103
224356.952,0.252522244
224371.952,0.2525074801
224386.952,0.2524927186
224401.952,0.2524779595
224416.952,0.2524632028
224431.952,0.2524484485
224446.952,0.2524336966
224461.952,0.2524189471
224476.952,0.2524041999
224491.952,0.2523894552
224506.952,0.2523747128
224521.952,0.2523599729
224536.952,0.2523452353
224551.952,0.2523305001
224566.952,0.2523157673
224581.952,0.2523010369
224596.952,0.2522863089
224611.952,0.2522715832
224626.952,0.25225686
224641.952,0.2522421391
224656.952,0.2522274206
224671.952,0.2522127045
224686.952,0.2521979908
224701.952,0.2521832794
224716.952,0.2521685705
224731.952,0.2521538639
224746.952,0.2521391597
224761.952,0.2521244579
224776.952,0.2521097584
224791.952,0.2520950614
224806.952,0.2520803667
224821.952,0.2520656744
224836.952,0.2520509845
224851.952,0.2520362969
224866.952,0.2520216117
224881.952,0.2520069289
224896.952,0.2519922485
224911.952,0.2519775705
224926.952,0.2519628948
224941.952,0.2519482215
224956.952,0.2519335506
224971.952,0.251918882
224986.952,0.2519042158
225001.952,0.251889552
225016.952,0.2518748906
225031.952,0.2518602315
225046.952,0.2518455748
225061.952,0.2518309204
225076.952,0.2518162685
225091.952,0.2518016189
225106.952,0.2517869716
225121.952,0.2517723268
225136.952,0.2517576843
225151.952,0.2517430441
225166.952,0.2517284064
225181.952,0.251713771
225196.952,0.2516991379
225211.952,0.2516845072
225226.952,0.2516698789
225241.952,0.251655253
225256.952,0.2516406294
225271.952,0.2516260081
225286.952,0.2516113893
225301.952,0.2515967728
225316.952,0.2515821586
225331.952,0.2515675468
225346.952,0.2515529374
225361.952,0.2515383303
225376.952,0.2515237256
225391.952,0.2515091232
225406.952,0.2514945232
225421.952,0.2514799256
225436.952,0.2514653303
